customerID,lifespan_months,Customer_Segmentation,sum_quantity_bought,revenue,Customer_Monetary_Section,Average_Monthly_order,Average_Invoice_Order,count_customer_transactions,Customer_Frequency,country
14020,2,short term customer,327,493.44,standard customer,246.72,246.72,2,occasional buyer,United Kingdom
13044,0,short term customer,138,300.09,standard customer,NULL,300.09,1,one time buyer,United Kingdom
14350,0,short term customer,107,190.29,standard customer,NULL,190.29,1,one time buyer,United Kingdom
17542,0,short term customer,130,167,standard customer,NULL,167,1,one time buyer,United Kingdom
16550,8,loyal customer,1140,1561.73,VIP customer,195.22,312.35,5,occasional buyer,United Kingdom
14175,9,loyal customer,716,1911.8,VIP customer,212.42,637.27,3,occasional buyer,United Kingdom
16338,0,short term customer,88,204.9,standard customer,NULL,204.9,1,one time buyer,United Kingdom
12430,0,short term customer,105,246.44,standard customer,NULL,246.44,1,one time buyer,Norway
17950,9,loyal customer,248,404.85,standard customer,44.98,134.95,3,occasional buyer,United Kingdom
16838,3,short term customer,166,541,standard customer,180.33,270.5,2,occasional buyer,United Kingdom
13224,3,short term customer,962,1144.6,VIP customer,381.53,572.3,2,occasional buyer,United Kingdom
16956,0,short term customer,96,259.24,standard customer,NULL,259.24,1,one time buyer,United Kingdom
12645,10,loyal customer,622,1104.6,VIP customer,110.46,276.15,4,occasional buyer,Germany
15675,6,short term customer,493,272.89,standard customer,45.48,90.96,3,occasional buyer,United Kingdom
12454,0,short term customer,838,2774.02,VIP customer,NULL,2774.02,1,one time buyer,Spain
16950,10,loyal customer,572,1126.72,VIP customer,112.67,375.57,3,occasional buyer,United Kingdom
15187,7,loyal customer,1661,4410.4,VIP customer,630.06,275.65,16,frequent buyer,United Kingdom
16916,11,loyal customer,313,398.1,standard customer,36.19,199.05,2,occasional buyer,United Kingdom
14918,1,short term customer,415,968.73,standard customer,968.73,484.37,2,occasional buyer,United Kingdom
16614,0,short term customer,117,299.49,standard customer,NULL,299.49,1,one time buyer,United Kingdom
16433,0,short term customer,84,162.72,standard customer,NULL,162.72,1,one time buyer,United Kingdom
18058,0,short term customer,56,88.56,standard customer,NULL,88.56,1,one time buyer,United Kingdom
14681,4,short term customer,76,498.95,standard customer,124.74,166.32,3,occasional buyer,United Kingdom
13132,0,short term customer,20,77.3,standard customer,NULL,77.3,1,one time buyer,United Kingdom
12966,0,short term customer,51,130.18,standard customer,NULL,130.18,1,one time buyer,United Kingdom
16164,1,short term customer,373,709.44,standard customer,709.44,236.48,3,occasional buyer,United Kingdom
14467,10,loyal customer,207,467.11,standard customer,46.71,116.78,4,occasional buyer,United Kingdom
15427,1,short term customer,647,956.33,standard customer,956.33,318.78,3,occasional buyer,United Kingdom
15230,0,short term customer,107,244.2,standard customer,NULL,122.1,2,occasional buyer,United Kingdom
13940,4,short term customer,436,647.14,standard customer,161.79,161.79,4,occasional buyer,United Kingdom
16342,3,short term customer,157,322.41,standard customer,107.47,80.6,4,occasional buyer,United Kingdom
13999,11,loyal customer,1555,2794.88,VIP customer,254.08,232.91,12,frequent buyer,United Kingdom
14287,7,loyal customer,261,176.63,standard customer,25.23,58.88,3,occasional buyer,United Kingdom
18016,11,loyal customer,813,1169.23,VIP customer,106.29,233.85,5,occasional buyer,United Kingdom
15641,8,loyal customer,1027,1268.92,VIP customer,158.62,317.23,4,occasional buyer,United Kingdom
17050,7,loyal customer,1168,2384.4,VIP customer,340.63,397.4,6,frequent buyer,United Kingdom
14088,10,loyal customer,10431,44785.87,high value customer,4478.59,3445.07,13,frequent buyer,United Kingdom
15004,0,short term customer,400,854.71,standard customer,NULL,854.71,1,one time buyer,United Kingdom
14970,9,loyal customer,81,443.53,standard customer,49.28,110.88,4,occasional buyer,United Kingdom
16345,0,short term customer,163,416.99,standard customer,NULL,416.99,1,one time buyer,United Kingdom
12980,7,loyal customer,742,6886.74,VIP customer,983.82,765.19,9,frequent buyer,United Kingdom
18222,0,short term customer,275,332.24,standard customer,NULL,332.24,1,one time buyer,United Kingdom
14448,11,loyal customer,94,354.05,standard customer,32.19,177.03,2,occasional buyer,United Kingdom
15393,8,loyal customer,102,146.06,standard customer,18.26,73.03,2,occasional buyer,United Kingdom
13280,7,loyal customer,323,483.41,standard customer,69.06,161.14,3,occasional buyer,United Kingdom
13356,0,short term customer,189,517.84,standard customer,NULL,517.84,1,one time buyer,United Kingdom
16979,10,loyal customer,651,1608.52,VIP customer,160.85,268.09,6,frequent buyer,United Kingdom
16818,6,short term customer,1574,2423.02,VIP customer,403.84,220.27,11,frequent buyer,United Kingdom
15026,6,short term customer,231,382.4,standard customer,63.73,127.47,3,occasional buyer,United Kingdom
15121,8,loyal customer,167,383.88,standard customer,47.99,191.94,2,occasional buyer,United Kingdom
17719,8,loyal customer,1607,3732.15,VIP customer,466.52,248.81,15,frequent buyer,United Kingdom
17499,0,short term customer,370,364.71,standard customer,NULL,364.71,1,one time buyer,United Kingdom
13520,10,loyal customer,1147,2897.21,VIP customer,289.72,482.87,6,frequent buyer,Switzerland
14055,0,short term customer,208,712.12,standard customer,NULL,712.12,1,one time buyer,United Kingdom
15414,7,loyal customer,348,534.39,standard customer,76.34,178.13,3,occasional buyer,United Kingdom
16441,8,loyal customer,167,365.9,standard customer,45.74,182.95,2,occasional buyer,United Kingdom
17920,12,loyal customer,1815,3000.87,VIP customer,250.07,176.52,17,frequent buyer,United Kingdom
15561,6,short term customer,223,642.23,standard customer,107.04,160.56,4,occasional buyer,United Kingdom
14757,0,short term customer,120,345.74,standard customer,NULL,345.74,1,one time buyer,United Kingdom
17757,12,loyal customer,2703,4643.2,VIP customer,386.93,154.77,30,frequent buyer,United Kingdom
15012,10,loyal customer,120,232.74,standard customer,23.27,116.37,2,occasional buyer,United Kingdom
13973,0,short term customer,109,264.7,standard customer,NULL,264.7,1,one time buyer,United Kingdom
16212,8,loyal customer,181,491.29,standard customer,61.41,245.64,2,occasional buyer,United Kingdom
13171,9,loyal customer,157,394.85,standard customer,43.87,131.62,3,occasional buyer,United Kingdom
17110,0,short term customer,36,127.6,standard customer,NULL,127.6,1,one time buyer,United Kingdom
15043,0,short term customer,100,179,standard customer,NULL,179,1,one time buyer,United Kingdom
17913,10,loyal customer,260,338.75,standard customer,33.87,169.37,2,occasional buyer,United Kingdom
12520,6,short term customer,795,1852.22,VIP customer,308.7,370.44,5,occasional buyer,Germany
15988,0,short term customer,177,145.93,standard customer,NULL,145.93,1,one time buyer,United Kingdom
17400,8,loyal customer,707,1407.79,VIP customer,175.97,281.56,5,occasional buyer,United Kingdom
18180,5,short term customer,1015,1131.71,VIP customer,226.34,188.62,6,frequent buyer,United Kingdom
13434,0,short term customer,192,350.04,standard customer,NULL,175.02,2,occasional buyer,United Kingdom
13870,10,loyal customer,879,1956.88,VIP customer,195.69,244.61,8,frequent buyer,United Kingdom
13402,8,loyal customer,273,423.27,standard customer,52.91,211.63,2,occasional buyer,United Kingdom
13012,9,loyal customer,601,1245.65,VIP customer,138.41,155.71,8,frequent buyer,United Kingdom
14075,9,loyal customer,520,754.34,standard customer,83.82,251.45,3,occasional buyer,United Kingdom
13168,10,loyal customer,443,925.19,standard customer,92.52,231.3,4,occasional buyer,United Kingdom
16642,7,loyal customer,403,568.33,standard customer,81.19,284.17,2,occasional buyer,United Kingdom
13323,3,short term customer,163,736.85,standard customer,245.62,147.37,5,occasional buyer,United Kingdom
17891,0,short term customer,91,63.34,standard customer,NULL,63.34,1,one time buyer,United Kingdom
17733,8,loyal customer,343,552.87,standard customer,69.11,276.44,2,occasional buyer,United Kingdom
13382,0,short term customer,39,104.47,standard customer,NULL,104.47,1,one time buyer,United Kingdom
16952,0,short term customer,90,144.91,standard customer,NULL,72.45,2,occasional buyer,United Kingdom
17785,0,short term customer,53,106.14,standard customer,NULL,106.14,1,one time buyer,United Kingdom
12349,0,short term customer,362,1209.49,VIP customer,NULL,1209.49,1,one time buyer,Italy
17669,6,short term customer,1097,1900.37,VIP customer,316.73,271.48,7,frequent buyer,United Kingdom
13934,0,short term customer,254,707.3,standard customer,NULL,707.3,1,one time buyer,United Kingdom
17398,5,short term customer,218,506.54,standard customer,101.31,168.85,3,occasional buyer,United Kingdom
15551,0,short term customer,192,313.56,standard customer,NULL,313.56,1,one time buyer,United Kingdom
14745,6,short term customer,784,884.96,standard customer,147.49,176.99,5,occasional buyer,United Kingdom
13549,7,loyal customer,366,777.6,standard customer,111.09,111.09,7,frequent buyer,United Kingdom
15667,0,short term customer,120,181.08,standard customer,NULL,181.08,1,one time buyer,United Kingdom
18158,2,short term customer,94,143.7,standard customer,71.85,71.85,2,occasional buyer,United Kingdom
14051,12,loyal customer,3144,13043.29,high value customer,1086.94,567.1,23,frequent buyer,United Kingdom
16063,0,short term customer,135,195.23,standard customer,NULL,195.23,1,one time buyer,United Kingdom
14805,10,loyal customer,93,421.1,standard customer,42.11,105.28,4,occasional buyer,United Kingdom
18055,12,loyal customer,1765,4978.29,VIP customer,414.86,497.83,10,frequent buyer,United Kingdom
14449,11,loyal customer,551,648.98,standard customer,59,162.25,4,occasional buyer,United Kingdom
13533,3,short term customer,113,164.75,standard customer,54.92,54.92,3,occasional buyer,United Kingdom
15156,1,short term customer,354,728.27,standard customer,728.27,242.76,3,occasional buyer,United Kingdom
13602,0,short term customer,203,316.89,standard customer,NULL,316.89,1,one time buyer,United Kingdom
13895,5,short term customer,1009,1995.37,VIP customer,399.07,498.84,4,occasional buyer,United Kingdom
12762,1,short term customer,671,1365.32,VIP customer,1365.32,682.66,2,occasional buyer,Portugal
13743,9,loyal customer,1680,1183.2,VIP customer,131.47,169.03,7,frequent buyer,United Kingdom
16746,12,loyal customer,2645,4131.23,VIP customer,344.27,229.51,18,frequent buyer,United Kingdom
18078,2,short term customer,143,331.23,standard customer,165.61,165.61,2,occasional buyer,United Kingdom
17425,1,short term customer,197,354.69,standard customer,354.69,177.34,2,occasional buyer,United Kingdom
13278,0,short term customer,332,357.1,standard customer,NULL,357.1,1,one time buyer,United Kingdom
14381,0,short term customer,88,128.4,standard customer,NULL,128.4,1,one time buyer,United Kingdom
16013,12,loyal customer,15036,36512.2,high value customer,3042.68,776.86,47,frequent buyer,United Kingdom
17349,0,short term customer,102,98.25,standard customer,NULL,98.25,1,one time buyer,United Kingdom
17362,2,short term customer,131,222.63,standard customer,111.32,111.32,2,occasional buyer,United Kingdom
15937,0,short term customer,37,85.95,standard customer,NULL,85.95,1,one time buyer,United Kingdom
17538,0,short term customer,110,73.22,standard customer,NULL,73.22,1,one time buyer,United Kingdom
13806,0,short term customer,56,256.38,standard customer,NULL,256.38,1,one time buyer,United Kingdom
17979,8,loyal customer,281,526.43,standard customer,65.8,131.61,4,occasional buyer,United Kingdom
14589,0,short term customer,3,23.85,standard customer,NULL,23.85,1,one time buyer,United Kingdom
15139,3,short term customer,166,137.86,standard customer,45.95,68.93,2,occasional buyer,United Kingdom
18210,9,loyal customer,979,1856.19,VIP customer,206.24,309.37,6,frequent buyer,United Kingdom
17848,9,loyal customer,372,876.38,standard customer,97.38,97.38,9,frequent buyer,United Kingdom
17297,0,short term customer,42,92.1,standard customer,NULL,92.1,1,one time buyer,United Kingdom
18018,3,short term customer,40,92.19,standard customer,30.73,46.09,2,occasional buyer,United Kingdom
12507,5,short term customer,601,1029.89,VIP customer,205.98,343.3,3,occasional buyer,Spain
13139,8,loyal customer,1539,2985.08,VIP customer,373.14,426.44,7,frequent buyer,United Kingdom
14676,8,loyal customer,2212,2301.28,VIP customer,287.66,383.55,6,frequent buyer,United Kingdom
16743,11,loyal customer,1218,1451.83,VIP customer,131.98,207.4,7,frequent buyer,United Kingdom
17812,11,loyal customer,283,577.95,standard customer,52.54,144.49,4,occasional buyer,United Kingdom
16861,3,short term customer,118,117.36,standard customer,39.12,58.68,2,occasional buyer,United Kingdom
15265,3,short term customer,330,827.38,standard customer,275.79,413.69,2,occasional buyer,United Kingdom
17591,9,loyal customer,584,1465.87,VIP customer,162.87,209.41,7,frequent buyer,United Kingdom
16016,12,loyal customer,438,1078,VIP customer,89.83,134.75,8,frequent buyer,United Kingdom
12962,4,short term customer,115,243.79,standard customer,60.95,121.9,2,occasional buyer,United Kingdom
12725,0,short term customer,86,219.9,standard customer,NULL,219.9,1,one time buyer,Italy
17221,1,short term customer,226,288.45,standard customer,288.45,144.23,2,occasional buyer,United Kingdom
16203,10,loyal customer,134,292.9,standard customer,29.29,73.22,4,occasional buyer,United Kingdom
16634,5,short term customer,76,200.2,standard customer,40.04,100.1,2,occasional buyer,United Kingdom
16442,12,loyal customer,296,377.95,standard customer,31.5,125.98,3,occasional buyer,United Kingdom
12802,0,short term customer,180,327.12,standard customer,NULL,327.12,1,one time buyer,Netherlands
17468,0,short term customer,68,77,standard customer,NULL,38.5,2,occasional buyer,United Kingdom
17769,10,loyal customer,1544,3398.38,VIP customer,339.84,339.84,10,frequent buyer,United Kingdom
13418,11,loyal customer,2418,4117.96,VIP customer,374.36,228.78,18,frequent buyer,United Kingdom
14793,0,short term customer,55,139.59,standard customer,NULL,139.59,1,one time buyer,United Kingdom
